DrawNumber,DrawDate,DrawTimes,N1,N2,N3,N4,N5,N6,N7,N8,N9,N10,N11,N12,N13,N14,N15,N16,N17,N18,N19,N20,N21,N22,N23,N24,N25,N26,N27,N28,N29,N30,N31,N32,N33,N34,N35,N36,N37,N38,N39,N40,N41,N42,N43,N44,N45,N46,N47,N48,N49
2488,2015-11-28,14,2,3,3,2,2,3,1,1,2,1,2,1,4,2,4,2,1,0,2,1,3,1,2,2,1,2,1,1,2,2,1,2,1,2,2,2,3,2,3,4,1,2,0,3,1,4,0,0,1
2489,2015-12-02,34,3,6,6,5,4,6,7,2,4,4,4,3,6,3,7,5,3,4,6,4,7,6,5,4,4,2,4,2,5,4,4,4,4,4,5,5,6,2,4,9,4,5,2,4,2,6,2,2,1
2490,2015-12-05,14,3,3,3,0,1,3,1,2,2,1,2,1,4,2,3,2,1,0,3,1,3,1,0,2,1,2,1,1,3,2,2,1,1,3,3,2,4,2,2,4,2,2,1,3,1,2,0,0,1
2491,2015-12-09,29,3,4,5,3,4,5,6,2,3,2,3,2,5,3,5,3,3,3,6,4,7,6,4,3,3,2,3,1,5,4,3,4,2,5,5,4,5,2,4,8,3,6,1,4,2,6,2,1,1
2492,2015-12-12,16,3,3,3,0,2,3,1,3,3,1,2,1,4,2,3,2,1,0,3,2,4,1,0,2,1,2,1,2,3,2,2,2,1,3,3,3,4,2,3,4,2,3,1,3,2,2,1,0,1
2493,2015-12-16,30,3,4,5,3,5,5,6,4,3,2,3,3,5,4,5,3,3,2,6,5,7,5,3,4,3,2,3,2,6,4,3,4,2,5,4,5,5,2,5,8,3,5,1,4,2,6,1,2,1
2494,2015-12-19,17,2,3,3,0,2,4,1,4,3,1,2,2,4,3,3,2,1,0,2,2,4,0,0,3,1,2,1,1,4,2,3,2,1,4,2,3,4,2,3,4,1,3,2,3,2,2,2,1,2
2495,2015-12-23,12,2,1,1,0,2,2,1,4,2,2,1,2,3,2,1,2,1,0,2,2,1,0,0,1,0,2,0,2,3,2,2,2,2,3,1,3,2,1,3,3,1,1,2,2,2,0,2,1,1
2496,2015-12-26,13,2,2,1,0,2,2,1,4,2,2,1,2,4,2,1,2,1,0,3,2,2,0,0,1,0,2,0,2,3,2,2,2,2,3,1,3,2,2,3,3,1,2,2,2,2,0,2,1,1
2497,2015-12-30,28,3,4,4,3,5,6,5,4,3,3,4,3,7,4,4,2,2,2,6,2,7,3,3,5,2,2,1,3,5,3,3,4,2,5,3,4,4,3,5,5,2,5,2,3,3,5,3,1,2
2498,2016-01-02,11,1,2,1,0,2,2,1,3,2,2,1,1,4,2,0,2,0,1,2,1,2,0,0,2,0,0,0,2,4,1,2,2,2,3,1,2,3,1,1,1,1,3,2,0,2,0,3,1,1
2499,2016-01-06,23,3,4,4,0,4,5,2,4,4,3,3,2,6,4,3,3,1,1,4,2,5,2,0,4,1,2,1,3,5,2,3,2,3,5,3,3,5,3,3,4,2,5,2,3,3,2,3,1,2
2500,2016-01-09,20,2,4,3,0,3,3,2,4,4,3,3,2,6,4,3,3,1,1,3,2,4,1,0,3,1,2,0,3,4,2,3,2,3,5,1,3,5,3,3,3,1,4,2,3,2,2,3,1,1
2501,2016-01-13,26,4,5,4,2,5,5,3,4,4,3,3,2,7,5,4,3,2,1,4,2,5,3,1,4,1,2,1,4,5,2,3,3,3,5,3,3,6,3,4,4,2,5,2,3,3,4,3,1,2
2502,2016-01-16,23,3,4,3,1,4,4,2,4,4,3,3,2,6,6,4,3,2,1,3,2,4,3,0,3,1,2,2,4,5,2,3,3,4,5,1,3,5,3,3,3,1,4,2,3,3,2,3,2,1
2503,2016-01-20,28,4,5,4,2,5,5,3,4,4,3,3,2,7,6,4,3,2,1,4,2,5,5,2,4,1,2,2,5,5,2,3,3,5,5,4,3,6,4,4,4,2,5,2,3,3,4,4,2,2
2504,2016-01-23,12,1,2,2,1,3,2,1,2,1,2,1,1,3,4,1,2,1,2,1,1,1,4,1,2,0,0,1,4,2,0,1,1,4,2,1,1,2,2,2,0,0,3,1,0,1,2,3,2,1
2505,2016-01-27,12,1,2,2,1,2,2,2,2,2,2,1,2,3,4,1,2,2,2,1,0,1,4,1,2,0,0,1,3,2,0,1,1,4,2,1,0,2,3,1,0,0,3,1,0,1,2,3,2,1
2506,2016-01-30,14,1,3,2,1,3,2,2,3,2,3,1,3,3,4,1,2,2,3,1,2,1,4,1,2,0,0,1,4,2,0,1,1,5,2,1,1,2,3,2,0,0,3,1,0,1,2,3,2,1
2507,2016-02-03,6,1,2,1,1,0,0,1,1,1,1,0,3,0,2,0,1,2,2,0,1,0,3,1,0,0,0,1,1,0,0,0,2,4,0,1,0,0,2,1,0,0,2,0,0,0,2,1,1,0
2508,2016-02-06,26,3,6,3,1,4,4,3,5,5,4,2,5,6,5,2,4,3,3,3,3,3,4,2,2,2,2,1,4,4,2,2,4,7,4,2,3,4,4,4,3,1,5,2,3,2,4,5,2,1
2509,2016-02-10,21,2,5,3,1,4,3,4,4,4,3,1,4,4,5,2,2,2,3,2,2,2,4,2,3,1,0,1,4,3,0,2,4,6,3,2,2,4,3,2,2,1,5,2,0,2,4,5,2,1
2510,2016-02-13,15,1,4,2,1,3,2,3,1,2,3,1,3,4,4,2,2,2,3,1,1,1,4,2,2,1,0,1,4,1,0,0,3,6,1,1,1,2,3,1,1,0,4,0,0,2,5,4,1,0
2511,2016-02-17,26,2,5,3,1,4,3,4,5,4,3,1,5,7,6,2,4,3,3,3,3,2,4,2,3,1,2,1,6,4,2,2,5,6,4,2,3,5,3,3,5,1,5,2,0,3,6,6,2,1
2512,2016-02-20,11,1,2,1,2,2,1,2,1,2,1,0,3,2,3,1,1,3,2,0,1,0,3,2,1,1,1,1,3,0,0,0,3,4,0,2,1,1,2,1,2,0,2,0,0,1,5,4,1,0
2513,2016-02-24,29,2,6,3,2,5,3,4,5,5,4,2,5,7,6,2,4,4,3,3,3,2,4,2,3,1,3,1,7,4,2,2,5,7,4,3,4,6,3,4,5,1,5,2,2,3,6,8,2,1
2514,2016-02-27,20,1,5,2,2,4,4,4,2,3,3,1,3,6,4,2,2,3,3,1,1,1,4,2,2,1,1,1,6,1,0,1,3,7,2,2,2,4,3,1,2,0,4,2,1,2,6,7,1,1
2515,2016-03-02,28,2,6,3,3,5,4,5,5,5,3,1,4,8,5,2,3,3,3,2,2,2,4,2,3,1,1,1,7,4,2,3,5,8,4,3,4,7,3,2,3,1,5,3,1,3,6,8,3,1
2516,2016-03-05,20,1,5,3,3,3,3,4,2,3,2,1,3,5,4,2,2,3,3,1,1,2,5,2,3,1,1,1,5,1,2,1,3,7,2,2,2,5,3,1,2,0,4,1,1,1,6,6,2,0
2517,2016-03-09,20,1,5,3,3,3,3,4,2,3,2,2,3,4,4,3,2,3,3,0,1,1,5,2,3,1,1,1,5,1,3,1,3,7,2,2,2,5,2,1,2,0,3,1,2,1,6,6,3,0
2518,2016-03-12,24,1,6,3,3,4,4,4,2,3,3,2,3,6,5,3,2,4,3,1,2,2,5,2,3,2,1,1,6,1,3,2,3,8,3,2,2,5,3,1,2,0,4,2,2,3,6,7,3,2
2519,2016-03-16,14,0,4,1,2,2,2,3,2,2,1,1,3,3,2,3,0,3,1,0,2,1,2,1,2,3,1,0,3,0,3,1,2,4,2,1,2,3,2,0,2,0,1,1,2,3,4,4,2,1
2520,2016-03-19,16,0,4,2,2,2,3,3,2,2,1,2,3,3,2,3,1,3,2,0,2,1,2,1,2,3,1,0,3,0,3,1,2,4,2,2,2,3,2,2,2,0,2,1,2,4,5,5,2,1
2521,2016-03-23,10,0,3,1,2,1,3,1,1,1,0,2,0,2,1,2,0,2,0,0,1,1,2,0,1,2,1,0,2,0,4,1,0,3,2,2,1,3,1,1,2,0,0,1,2,4,1,3,2,1
2522,2016-03-26,26,1,7,3,3,3,5,4,3,3,2,3,3,5,5,4,2,4,3,2,2,2,6,3,3,3,2,2,5,1,4,2,3,8,3,3,2,5,4,2,3,0,4,1,2,5,6,7,3,1
2523,2016-03-30,12,0,3,1,2,2,3,1,2,1,0,2,0,3,1,2,0,2,0,1,1,1,2,1,2,2,2,1,3,0,4,2,0,3,2,2,2,3,1,1,2,0,0,1,2,4,2,3,2,1
2524,2016-04-02,17,0,4,1,2,3,4,2,2,1,0,2,1,4,2,3,0,2,0,1,1,2,2,3,3,3,2,1,4,0,4,2,2,4,2,3,3,3,1,1,3,0,2,2,2,6,5,5,2,1
2525,2016-04-06,24,2,5,2,4,3,4,3,4,2,1,2,3,4,4,3,1,4,2,1,2,2,5,4,3,3,2,2,5,0,4,2,3,8,2,4,3,3,3,2,3,0,4,2,2,6,6,6,4,1
2526,2016-04-09,19,1,4,1,4,3,4,2,3,1,0,2,2,4,2,3,0,2,0,1,1,2,2,3,3,3,2,1,4,0,4,2,2,5,2,4,3,3,1,2,3,0,3,3,2,6,5,6,3,1
2527,2016-04-13,15,1,3,1,4,2,3,1,3,2,0,2,1,3,1,2,0,3,0,1,1,2,2,2,2,2,1,1,2,0,4,2,0,4,2,4,2,2,2,3,1,0,2,3,2,5,2,4,3,1
2528,2016-04-16,38,3,8,3,5,6,6,4,6,5,3,3,5,8,6,4,3,5,3,2,3,5,6,4,5,3,2,2,8,3,4,4,4,11,5,5,4,6,5,5,3,2,8,4,2,8,8,10,5,2
2529,2016-04-20,31,2,7,3,5,4,5,4,4,4,1,2,4,7,4,4,3,5,2,1,2,3,7,4,3,3,2,3,6,2,4,2,3,10,3,5,3,5,4,4,3,1,6,4,2,7,8,7,4,1
2530,2016-04-23,24,1,6,1,4,3,4,2,3,2,1,2,3,6,2,3,1,3,2,2,2,3,3,3,3,3,3,2,5,1,4,2,2,8,2,4,3,3,2,3,4,1,4,4,2,7,6,6,3,1
2531,2016-04-27,25,1,6,1,4,3,4,3,3,2,2,2,3,7,2,3,1,3,2,2,2,3,3,3,3,3,3,2,5,1,4,3,2,8,2,4,3,3,2,3,4,2,4,4,2,7,7,6,3,1
2532,2016-04-30,17,2,3,1,3,1,2,1,2,1,1,2,1,4,1,2,1,2,1,2,1,4,3,2,3,2,3,2,2,1,4,3,0,5,2,3,1,2,2,3,2,2,3,4,1,6,3,2,3,1
2533,2016-05-04,23,2,4,1,4,2,3,2,4,2,1,2,2,7,1,2,1,3,1,2,1,4,3,2,3,2,5,2,5,1,4,3,2,6,2,5,2,4,3,3,3,2,3,5,2,7,5,5,3,1
2534,2016-05-07,17,2,3,0,2,1,2,1,3,1,1,2,2,4,1,3,1,2,1,2,1,3,2,2,2,2,4,2,2,1,3,2,1,4,1,5,1,1,3,3,2,2,4,4,2,6,4,2,2,1
2535,2016-05-11,17,2,2,0,2,1,3,1,3,1,1,1,2,4,1,2,1,2,1,2,1,3,2,2,2,2,5,2,2,2,2,3,1,4,1,5,2,1,3,3,2,2,4,4,1,6,4,2,1,2
2536,2016-05-14,17,3,3,0,2,1,3,2,3,1,1,1,2,4,0,2,1,1,1,2,0,3,2,2,2,1,5,2,2,2,3,3,1,4,2,5,2,1,3,3,2,2,4,4,2,5,4,2,1,1
2537,2016-05-18,17,3,3,0,2,2,3,2,4,1,1,2,3,4,0,1,1,1,1,2,0,3,1,2,2,0,5,2,3,2,3,3,1,4,1,5,2,1,2,3,2,2,4,4,2,4,4,2,1,2
2538,2016-05-21,9,2,2,0,0,2,1,2,2,0,1,1,3,2,0,1,0,0,1,1,0,1,1,0,1,0,4,2,2,2,2,2,1,1,2,2,2,1,1,0,1,1,1,2,2,1,2,0,0,2
2539,2016-05-25,14,3,3,0,2,2,1,3,4,1,1,1,4,3,0,1,1,1,1,1,0,2,1,0,2,0,4,3,2,2,2,2,1,3,2,3,2,2,2,2,1,2,3,3,2,1,3,1,2,2
2540,2016-05-28,10,2,2,0,0,3,2,3,3,0,1,1,3,1,0,1,0,0,1,2,0,1,0,0,2,0,4,2,2,1,2,2,2,1,2,3,2,2,1,0,1,2,1,1,2,0,2,0,1,2
2541,2016-06-01,14,2,3,0,0,3,2,3,3,1,1,1,3,3,0,1,1,1,1,2,0,2,1,0,3,0,4,3,2,2,2,2,2,2,2,3,2,3,3,2,1,3,3,3,2,1,3,0,1,2
2542,2016-06-04,16,2,3,0,1,4,2,3,3,1,1,1,4,3,0,2,1,1,1,2,0,2,1,0,3,0,5,3,2,2,2,2,2,2,2,5,2,3,3,3,1,3,3,4,2,1,4,2,1,2
2543,2016-06-08,25,3,4,0,2,5,4,3,5,1,1,2,4,5,1,3,1,2,1,3,2,3,2,2,4,2,6,4,4,2,3,3,2,4,4,7,3,3,5,4,2,3,6,5,2,6,5,3,2,3
2544,2016-06-11,9,2,2,0,0,4,2,2,2,0,0,1,2,1,0,1,0,0,0,1,1,0,0,0,2,0,2,2,2,2,1,1,1,0,3,3,3,2,2,2,0,1,2,1,1,0,2,1,1,2
2545,2016-06-15,26,4,4,0,2,5,4,3,5,1,1,2,4,5,0,4,2,1,1,3,1,4,2,2,4,2,6,4,4,3,3,3,2,4,4,8,4,3,5,5,2,3,6,5,2,5,6,4,3,2
2546,2016-06-18,16,3,2,0,0,4,2,3,3,0,2,1,3,2,0,3,1,0,1,2,1,2,0,0,3,1,5,2,3,2,2,2,2,1,4,5,3,4,4,2,2,2,3,3,2,0,4,2,2,2
2547,2016-06-22,7,1,0,0,0,2,1,0,0,0,1,0,0,1,0,3,1,0,0,1,1,1,0,0,2,1,1,0,1,2,0,0,2,0,3,3,1,2,3,2,1,1,2,3,0,0,2,2,1,0
2548,2016-06-25,18,3,2,0,0,4,2,3,4,0,2,2,3,2,0,4,2,0,2,2,1,2,0,0,4,1,5,2,3,3,2,2,3,1,6,5,3,4,4,2,2,2,3,4,2,0,4,2,2,3
2549,2016-06-29,31,5,5,0,2,5,4,3,6,1,3,3,4,5,2,5,3,3,2,3,2,4,3,2,5,3,6,4,4,4,3,3,3,4,7,8,4,4,6,5,3,3,6,7,2,6,6,4,3,4
2550,2016-07-02,20,4,3,0,0,4,2,3,4,0,3,3,3,2,1,4,3,1,2,2,1,2,1,0,4,2,5,2,3,4,2,2,3,2,6,5,3,4,4,2,3,2,3,4,2,0,4,2,2,3
2551,2016-07-06,11,3,1,0,0,2,1,0,1,0,2,2,0,1,1,3,3,1,1,1,1,2,1,0,2,3,1,0,1,3,0,0,2,1,5,3,1,2,3,2,2,2,2,3,0,0,2,3,1,1
2552,2016-07-09,17,4,3,0,0,4,2,2,3,0,2,3,2,1,1,3,3,1,1,1,1,2,1,0,3,3,2,3,3,5,1,2,2,1,7,3,3,3,3,3,3,2,2,3,1,0,2,3,2,3
2553,2016-07-13,9,3,1,0,0,0,0,0,1,0,3,2,0,0,2,3,3,1,1,0,0,2,1,0,1,3,0,1,1,4,0,1,1,1,4,1,1,1,2,3,3,1,0,2,0,0,2,2,1,1
2554,2016-07-16,15,3,1,0,0,2,1,2,2,0,3,2,0,1,2,4,3,1,1,1,1,2,1,0,3,4,1,2,2,4,0,1,3,1,5,4,2,3,5,4,3,2,2,3,0,0,3,3,2,1
2555,2016-07-20,12,3,1,0,0,0,0,1,1,0,3,2,0,1,2,3,3,1,2,0,2,2,1,0,1,4,0,1,3,4,0,1,2,1,5,2,2,1,5,3,3,2,1,3,0,0,2,2,1,1
2556,2016-07-23,32,6,4,0,2,4,2,4,5,1,4,3,4,4,2,5,4,2,3,2,2,6,2,2,5,4,5,4,6,6,2,3,4,4,7,8,4,4,8,6,5,5,6,8,3,2,6,4,3,3
2557,2016-07-27,19,3,2,0,0,4,1,2,2,0,3,2,2,1,2,4,3,2,2,1,2,3,1,1,5,4,1,3,4,4,0,1,3,1,6,4,4,3,7,4,4,3,2,4,1,0,3,3,2,1
2558,2016-07-30,12,2,1,0,0,2,0,1,1,0,3,3,1,0,2,2,2,3,2,0,1,2,1,1,3,3,0,1,3,3,0,1,2,1,4,1,2,2,5,2,5,2,0,3,2,0,1,1,0,1
2559,2016-08-03,32,5,4,0,0,6,2,4,4,2,4,4,4,4,2,5,4,4,3,2,2,5,3,2,6,4,5,4,6,6,3,3,4,3,7,6,5,5,9,5,6,5,4,7,4,2,6,3,2,3
2560,2016-08-06,34,5,4,0,2,6,2,4,4,2,4,4,5,4,2,5,4,4,3,2,2,5,3,2,6,5,5,4,6,6,3,3,4,3,7,8,5,5,10,6,6,5,4,8,4,2,6,5,3,3
2561,2016-08-10,21,3,1,0,1,4,2,1,2,1,3,3,1,2,2,4,3,3,2,1,2,3,2,2,4,5,1,1,4,4,1,2,3,1,5,5,3,3,8,4,5,3,2,5,2,1,4,4,3,1
2562,2016-08-13,5,0,0,0,1,2,1,0,1,2,0,1,2,1,0,0,0,2,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,0,2,1,1,2,0,1,0,0,1,2,1,1,2,3,0
2563,2016-08-17,4,0,0,0,1,0,2,0,2,2,0,0,2,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,2,0,0,2,0,0,0,0,1,2,2,1,2,3,0
2564,2016-08-20,9,0,0,0,2,3,2,0,2,2,0,2,3,1,0,0,0,2,1,0,1,1,1,2,2,1,0,0,2,0,1,1,0,0,0,2,1,1,5,0,2,2,0,2,5,2,1,2,3,0
2565,2016-08-24,15,2,0,0,2,3,2,1,2,2,1,3,3,1,1,1,2,2,1,0,1,2,2,2,3,4,0,1,3,2,2,2,1,1,1,3,2,1,7,2,4,3,0,2,5,2,3,3,3,0
2566,2016-08-27,23,4,1,0,2,3,2,2,3,2,3,4,3,2,2,3,4,3,2,0,2,3,3,2,4,5,0,1,4,4,2,2,2,1,5,5,3,2,10,3,5,3,2,4,5,3,5,4,4,1
2567,2016-08-31,27,4,1,0,2,5,3,2,3,2,3,4,4,2,2,4,4,3,2,2,2,3,3,3,5,5,1,1,4,4,3,2,3,1,5,7,3,3,11,4,5,5,4,5,5,3,6,5,4,1
2568,2016-09-03,26,4,1,0,2,4,2,2,3,2,3,4,4,3,3,5,4,3,2,1,2,3,3,3,5,5,2,1,4,4,4,2,2,1,5,6,3,2,10,3,5,4,3,4,5,3,6,5,4,1
2569,2016-09-07,17,2,0,0,2,3,2,2,2,2,1,2,4,2,3,2,1,2,1,1,1,1,2,4,5,2,1,1,3,2,4,2,2,0,0,4,2,1,8,2,3,3,2,2,5,3,4,2,3,0
2570,2016-09-10,54,8,6,2,4,8,6,5,8,3,4,7,8,7,5,8,5,5,3,4,3,7,6,6,11,8,7,6,7,7,9,5,5,5,9,12,6,5,14,7,7,7,9,9,8,9,10,8,8,4
2571,2016-09-14,8,3,0,2,1,1,1,2,2,0,0,1,2,1,2,1,1,0,0,1,0,0,1,2,4,1,1,1,0,2,3,0,1,0,0,1,0,0,3,0,0,2,3,0,2,2,2,1,1,0
2572,2016-09-17,17,3,0,2,2,3,2,2,3,2,0,2,4,2,3,1,2,2,2,1,1,1,2,4,7,2,2,1,2,2,4,1,1,0,0,3,1,1,6,0,2,3,3,2,6,3,3,3,4,0
2573,2016-09-21,20,3,0,2,2,3,2,3,4,2,1,2,4,3,5,2,2,2,2,2,1,1,2,4,7,3,2,1,2,2,4,1,2,0,0,4,2,1,8,2,2,3,3,2,6,3,4,4,4,0
2574,2016-09-24,26,5,1,2,2,3,2,3,6,2,2,4,4,3,6,2,4,3,3,3,1,2,3,4,7,6,2,2,3,4,5,2,2,1,2,4,2,1,9,3,4,4,3,2,6,3,4,5,4,2
2575,2016-09-28,19,4,0,2,2,3,2,2,5,2,0,2,4,3,5,1,2,2,1,3,0,2,3,4,7,3,2,1,1,3,5,1,1,0,0,3,1,1,6,1,2,2,3,1,6,3,4,4,4,1
2576,2016-10-01,26,6,0,2,2,3,2,3,5,2,1,3,4,3,6,2,3,3,2,3,1,3,3,4,7,6,2,2,3,5,6,2,2,2,1,4,2,2,9,4,4,4,3,2,6,3,5,5,4,1
2577,2016-10-05,11,5,0,2,0,0,0,2,3,0,0,0,1,2,5,2,1,1,1,3,0,1,1,3,4,2,2,1,0,3,4,0,1,2,0,2,0,1,2,2,0,1,4,0,1,1,2,2,1,1
2578,2016-10-08,14,6,0,2,1,1,0,3,3,0,0,2,1,2,5,3,2,1,1,3,0,1,2,3,5,2,2,1,0,3,5,0,2,2,0,2,0,2,4,2,0,2,4,0,2,1,3,2,1,1
2579,2016-10-12,23,6,0,2,2,4,2,3,5,2,0,4,4,3,5,4,2,3,1,3,0,2,3,5,7,4,2,1,2,3,6,1,3,2,0,4,1,3,7,2,2,2,4,1,6,3,4,4,4,1
2580,2016-10-15,22,6,0,3,2,3,2,4,5,2,0,4,3,3,5,4,3,2,1,3,0,1,3,4,6,4,2,1,1,3,7,1,3,2,0,4,0,3,6,2,2,2,4,1,5,3,4,4,4,1
2581,2016-10-19,15,5,0,3,0,1,0,4,3,0,0,2,1,2,5,5,2,1,1,3,0,1,1,3,5,3,2,1,2,4,5,0,3,2,0,2,0,2,3,2,2,1,4,0,1,2,2,3,1,1
2582,2016-10-22,15,6,0,3,0,2,0,4,3,0,0,2,2,2,5,5,2,1,1,3,0,2,1,3,5,3,2,1,2,4,5,0,3,2,0,1,0,2,2,2,3,1,3,0,1,1,1,3,1,1
2583,2016-10-26,28,7,0,4,2,5,2,5,5,2,0,4,5,3,5,5,3,3,2,3,2,3,4,5,8,4,3,1,4,4,7,1,3,2,0,4,1,4,8,2,5,3,4,2,6,5,4,5,4,1
2584,2016-10-29,14,5,0,4,0,2,0,4,3,0,0,2,1,1,3,4,2,1,1,2,2,2,2,1,3,3,2,2,2,4,3,0,2,2,0,1,0,3,3,2,3,0,2,0,1,2,2,3,2,1
2585,2016-11-02,9,4,0,3,0,2,0,4,0,0,0,2,1,0,0,4,1,2,0,0,2,1,1,1,1,1,1,1,2,2,2,0,2,3,0,1,0,3,2,2,3,0,1,0,0,2,1,1,1,0
2586,2016-11-05,24,8,0,5,1,3,1,7,4,2,0,4,4,2,5,5,3,2,1,3,2,2,3,3,6,4,4,2,2,6,6,0,3,3,0,3,0,3,6,3,3,2,4,0,4,4,4,4,3,1
2587,2016-11-09,36,10,0,5,2,5,2,8,5,3,1,5,5,4,7,6,3,4,2,4,3,4,4,5,8,7,4,3,5,7,7,2,4,3,2,5,2,4,11,5,6,4,5,2,6,5,6,6,5,1
2588,2016-11-12,31,9,0,5,2,5,2,7,5,3,0,5,5,5,6,5,3,4,1,4,3,2,5,4,7,5,4,2,2,7,7,1,3,3,1,4,2,4,8,4,4,2,5,1,5,5,5,5,5,1
2589,2016-11-16,17,7,0,3,0,2,0,6,2,1,0,3,1,3,4,4,3,2,1,3,3,2,3,1,2,3,3,1,2,5,3,0,3,3,1,1,1,3,4,4,3,0,2,0,2,2,2,2,1,1
2590,2016-11-19,26,10,0,6,2,3,0,8,3,1,0,4,2,5,6,5,4,2,1,4,3,3,4,3,6,4,4,2,2,7,7,0,4,3,1,2,1,3,6,4,3,3,5,0,3,3,4,3,2,1
2591,2016-11-23,42,12,2,6,3,5,2,9,6,3,2,6,5,6,8,6,5,5,3,4,4,5,7,5,8,8,4,3,5,10,8,2,5,4,2,5,3,4,12,6,7,6,5,2,7,5,6,6,5,1
2592,2016-11-26,12,5,2,4,1,1,0,5,1,1,0,1,1,3,2,1,2,1,1,1,3,2,3,0,2,1,2,1,1,5,2,0,1,1,2,0,1,1,2,3,3,2,1,0,1,2,1,1,1,0
2593,2016-11-30,16,6,2,4,1,2,0,6,1,1,0,3,1,3,2,4,2,1,1,1,3,2,3,2,3,2,2,1,2,5,3,0,4,3,2,1,1,2,3,3,3,2,3,0,1,2,1,1,1,0
2594,2016-12-03,35,11,2,6,3,3,2,8,6,3,0,4,4,6,7,5,4,2,2,4,3,3,6,5,8,5,4,2,2,8,9,2,5,4,2,5,1,3,8,6,3,5,6,2,5,5,5,6,5,1
2595,2016-12-07,13,5,2,3,1,1,0,4,1,1,0,2,1,3,2,0,1,1,1,1,3,2,3,1,2,1,2,1,0,4,2,1,3,2,2,2,1,1,2,5,2,3,2,1,1,1,1,2,1,0
2596,2016-12-10,13,4,2,3,1,0,0,3,1,1,0,2,0,3,3,0,1,1,1,1,3,1,3,1,2,1,3,2,0,4,2,1,3,2,2,2,1,1,3,5,2,3,2,1,1,2,1,2,1,0
2597,2016-12-14,34,11,2,6,2,3,2,8,5,1,0,6,3,5,8,5,5,2,2,4,3,3,5,4,8,4,5,3,2,8,8,1,6,4,3,4,1,3,8,8,5,5,6,1,4,5,4,5,2,2
2598,2016-12-17,4,0,0,0,0,0,2,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,2,0,2,2,0,0,2,3,2,1,0,1,0,1,0,3,0,1
2599,2016-12-21,11,2,2,1,1,0,2,1,1,0,0,2,0,2,2,0,2,0,1,0,2,1,2,1,2,0,2,1,0,2,2,2,5,1,3,2,1,0,3,5,2,3,1,1,2,1,0,4,0,2
2600,2016-12-24,47,11,2,6,3,5,5,9,6,3,2,7,5,6,9,6,6,5,3,4,6,4,6,6,10,6,6,4,4,8,9,3,9,4,4,7,3,4,14,9,7,6,6,3,8,6,6,9,5,3
2601,2016-12-28,15,3,2,1,1,0,3,2,1,1,1,3,0,4,3,0,3,1,1,2,3,1,2,1,2,2,3,2,0,3,2,2,6,1,4,2,1,0,3,5,2,3,2,1,2,1,0,5,0,3
2602,2016-12-31,14,2,2,1,1,0,3,1,1,0,1,2,0,3,2,0,3,1,1,2,3,1,2,1,2,1,2,2,0,2,2,2,7,1,3,2,2,0,4,5,3,3,2,1,2,1,0,5,0,3
2603,2017-01-04,21,6,2,3,1,2,3,4,2,1,1,4,1,4,3,0,3,2,1,3,5,2,3,1,2,2,4,3,0,4,2,3,7,2,4,2,2,1,5,6,4,3,4,1,2,2,1,5,1,3
2604,2017-01-07,23,7,2,3,1,2,3,4,2,1,1,4,1,4,3,2,3,2,1,3,5,2,3,2,2,2,4,3,2,6,3,3,7,2,4,2,2,1,5,6,5,3,4,1,2,3,1,6,1,3
2605,2017-01-11,5,2,0,0,0,1,2,0,2,0,1,1,0,1,0,1,1,1,0,3,2,0,0,1,0,1,0,1,2,2,1,1,2,0,0,0,1,0,1,0,1,0,2,0,0,0,0,1,0,1
2606,2017-01-14,15,3,2,0,0,1,4,0,3,0,1,3,0,1,2,1,3,1,1,3,3,0,2,2,2,2,2,2,2,3,2,4,6,1,3,3,2,0,3,4,3,2,3,1,1,1,0,5,0,3
2607,2017-01-18,21,5,2,1,1,2,4,2,4,2,1,4,0,4,3,1,4,1,1,4,4,1,3,2,2,3,3,2,2,5,3,4,7,1,4,3,3,0,4,6,4,4,4,1,2,1,0,5,0,3
2608,2017-01-21,25,6,2,4,1,2,4,3,4,2,1,4,0,4,3,1,4,2,1,4,7,1,4,2,2,3,4,3,2,6,3,4,7,2,4,3,3,2,6,7,4,5,4,1,2,2,1,5,2,3
2609,2017-01-25,19,3,2,2,2,3,4,0,4,1,1,3,0,3,2,1,3,1,1,3,4,1,2,3,2,2,2,2,2,3,3,4,6,1,3,3,2,1,4,5,5,5,4,1,1,1,0,5,1,3
2610,2017-01-28,6,1,0,2,1,2,1,0,3,1,0,0,0,1,0,1,1,0,0,1,2,0,1,2,0,1,0,0,2,2,2,1,0,0,0,1,1,2,1,1,2,3,2,0,0,0,0,0,1,0
2611,2017-02-01,20,3,3,2,1,3,4,0,5,1,2,3,0,2,2,1,3,1,2,3,4,0,2,3,3,2,2,2,2,3,4,4,6,1,3,3,2,2,4,5,5,5,5,1,1,1,0,5,1,4
2612,2017-02-04,23,4,3,3,2,4,4,2,5,1,2,3,0,3,2,1,4,1,2,3,4,1,2,3,3,2,2,2,2,4,5,4,7,1,3,4,2,2,6,5,5,6,6,1,2,1,0,5,1,4
